city,lat,lng,COUNTRY,Signal Strength (dBm),Data Throughput (Mbps),Latency (ms),Network Type,Time (Input 5),QCI (Input 6),Packet Loss Rate (Reliability),Packet Delay Budget (Latency)
Clane,53.29924672,-6.679856929,Ireland,-105.8667554,2.033352785,199.1874545,LTE,15,66,0.01,<300ms
Clane,53.29867022,-6.689276526,Ireland,-87.09307782,9.975654503,64.94101174,4G,15,5,0.01,<300ms
Clane,53.28405411,-6.683546253,Ireland,-81.39170658,13.90110579,24.57707245,5G,15,6,0.01,<300ms
Clane,53.28222741,-6.691509569,Ireland,-82.85622461,1.692370615,152.5892969,LTE,15,7,0.01,<300ms
Clane,53.28231287,-6.693834788,Ireland,-80.40620286,1.456620851,136.1261729,3G,15,8,0.01,<300ms
Clane,53.29302331,-6.684362178,Ireland,-92.34457435,2.783100099,194.1027083,LTE,15,9,0.01,<300ms
Clane,53.28999511,-6.678653163,Ireland,-89.55665449,41.36919864,33.49534381,5G,15,69,0.01,<300ms
Clane,53.29743402,-6.688523907,Ireland,-89.27939173,5.215764119,89.10322608,4G,15,70,0.01,<300ms
Dungarvan,52.0845,-7.6397,Ireland,-92.19045152,2.602906056,164.8793116,LTE,16,1,0.01,<300ms
Dungarvan,52.08723715,-7.645494817,Ireland,-98.60109891,1.458801253,118.3409464,3G,16,2,0.01,<300ms
Dungarvan,52.07765012,-7.643993058,Ireland,-82.71091509,2.61623751,161.2000938,3G,16,3,0.01,<300ms
Dungarvan,52.09426527,-7.631264258,Ireland,-90.28770237,5.581606194,60.25406789,4G,16,4,0.01,<300ms
Dungarvan,52.09184478,-7.649191919,Ireland,-86.27990831,1.085181908,196.9235997,LTE,16,65,0.01,<300ms
Dungarvan,52.08074246,-7.641312643,Ireland,-90.86115601,78.1328849,30.73323148,5G,16,66,0.01,<300ms
Dungarvan,52.08109911,-7.634509128,Ireland,-86.92969395,85.46522728,38.89264709,5G,16,5,0.01,<300ms
Dungarvan,52.09409187,-7.641788516,Ireland,-82.89070229,1.624183832,126.8554106,3G,16,6,0.01,<300ms
Dungarvan,52.08006029,-7.631502027,Ireland,-88.61947909,83.12103554,39.75123721,5G,16,7,0.01,<300ms
Dungarvan,52.08759205,-7.642264197,Ireland,-94.65648299,2.93286962,136.300145,3G,16,8,0.01,<300ms
Dungarvan,52.08142789,-7.639355403,Ireland,-86.31346697,40.78169425,16.57596091,5G,16,9,0.01,<300ms
Monaghan,54.2478,-6.9708,Ireland,-103.7401727,2.569208251,187.7581773,3G,16,69,0.01,<300ms
Monaghan,54.25427495,-6.971438881,Ireland,-80.88087301,7.797846361,76.70011529,4G,16,70,0.01,<300ms
Monaghan,54.25212214,-6.973007546,Ireland,-100.4314583,32.14317036,45.09120925,5G,17,1,0.01,<300ms
Monaghan,54.24071074,-6.979492373,Ireland,-84.67877649,93.54208118,41.87899116,5G,17,2,0.01,<300ms
Monaghan,54.245702,-6.962519683,Ireland,-88.43827975,2.092736982,183.4934149,LTE,17,3,0.01,<300ms
Monaghan,54.24673812,-6.980557035,Ireland,-92.41591483,1.569859611,164.7209134,3G,17,4,0.01,<300ms
Monaghan,54.25158035,-6.973163511,Ireland,-101.3051117,2.108728082,161.5405677,3G,17,65,0.01,<300ms
Monaghan,54.24132495,-6.978365798,Ireland,-94.71531036,96.60376702,22.02308432,5G,17,66,0.01,<300ms
Monaghan,54.25751539,-6.971190179,Ireland,-83.77589255,5.788487254,54.17346476,4G,17,5,0.01,<300ms
Monaghan,54.24760024,-6.977642684,Ireland,-86.21359522,1.585977075,105.0215965,3G,17,6,0.01,<300ms
Monaghan,54.25139208,-6.968521989,Ireland,-90.14966106,2.457866023,118.0565017,LTE,17,7,0.01,<300ms
Edenderry,53.345,-7.0512,Ireland,-88.90398439,5.61052098,73.97484182,4G,17,8,0.01,<300ms
Edenderry,53.34210832,-7.061036464,Ireland,-82.81050366,6.83104935,81.53767515,4G,17,9,0.01,<300ms
Edenderry,53.33589442,-7.042721394,Ireland,-91.25243546,1.389112322,184.1226225,3G,17,69,0.01,<300ms
Edenderry,53.35120334,-7.060226061,Ireland,-90.85633979,4.082252757,60.32739849,4G,17,70,0.01,<300ms
Edenderry,53.3501651,-7.050612424,Ireland,-92.06328439,45.01546387,40.06482203,5G,18,1,0.01,<300ms
Edenderry,53.33598401,-7.050593724,Ireland,-86.33489385,8.554648852,66.20772015,4G,18,2,0.01,<300ms
Edenderry,53.35405043,-7.060567373,Ireland,-96.6528732,1.124140273,108.9857918,LTE,18,3,0.01,<300ms
Edenderry,53.33939893,-7.052733385,Ireland,-94.12674541,2.608467578,154.9921071,3G,18,4,0.01,<300ms
Edenderry,53.34223859,-7.057293394,Ireland,-95.0003547,2.192753235,136.6122979,LTE,18,65,0.01,<300ms
Edenderry,53.34124688,-7.06045341,Ireland,-96.44845413,1.407638987,132.4564284,3G,18,66,0.01,<300ms
Edenderry,53.34776435,-7.042567406,Ireland,-84.98688925,4.329173904,86.06832819,4G,18,5,0.01,<300ms
Kildare,53.1577,-6.9113,Ireland,-91.98145851,6.301109465,62.19119263,4G,18,6,0.01,<300ms
Kildare,53.14817527,-6.903015709,Ireland,-88.53009456,99.62976482,33.99364885,5G,18,7,0.01,<300ms
Kildare,53.16105881,-6.909122638,Ireland,-87.48365836,1.129813392,138.8161448,3G,18,8,0.01,<300ms
Kildare,53.15165785,-6.918684399,Ireland,-93.99240264,1.271300212,120.249905,3G,18,9,0.01,<300ms
Kildare,53.15743129,-6.9040423,Ireland,-95.132075,1.959851378,160.4709794,LTE,18,69,0.01,<300ms
Kildare,53.16006722,-6.908882822,Ireland,-85.41163511,1.121299981,113.8739187,3G,18,70,0.01,<300ms
Kildare,53.16608527,-6.90837244,Ireland,-83.30977015,2.388056976,195.2101536,LTE,19,1,0.01,<300ms
Kildare,53.16261519,-6.910515802,Ireland,-89.55573011,1.307921988,169.0722894,3G,19,2,0.01,<300ms
Kildare,53.16362585,-6.918724089,Ireland,-90.20720181,2.455804766,196.8940711,LTE,19,3,0.01,<300ms
Kildare,53.15277304,-6.90703058,Ireland,-90.77445875,1.232491505,183.8399088,LTE,19,4,0.01,<300ms
Kildare,53.16077051,-6.916142361,Ireland,-92.74886956,3.762023127,51.64568843,4G,19,65,0.01,<300ms
Newcastle West,52.451,-9.055,Ireland,-93.62715102,35.08543061,30.90573733,5G,19,66,0.01,<300ms
Newcastle West,52.44118097,-9.053975802,Ireland,-90.46621634,6.5431906,76.45815505,4G,19,5,0.01,<300ms
Newcastle West,52.4459954,-9.046660719,Ireland,-87.57286141,1.313538875,185.2907088,LTE,19,6,0.01,<300ms
Newcastle West,52.45679954,-9.0517812,Ireland,-94.56988787,2.729937119,153.6349628,3G,19,7,0.01,<300ms
Newcastle West,52.45450643,-9.063997524,Ireland,-93.46628222,1.960346884,159.8966636,LTE,19,8,0.01,<300ms
Newcastle West,52.45638725,-9.064708585,Ireland,-88.60395093,2.224007795,111.977838,3G,19,9,0.01,<300ms
Newcastle West,52.44148126,-9.062704082,Ireland,-83.71904895,30.78908859,32.23184965,5G,19,69,0.01,<300ms
Newcastle West,52.45576859,-9.051216299,Ireland,-92.61825977,2.172011906,191.7541082,3G,19,70,0.01,<300ms
Newcastle West,52.45352945,-9.060019232,Ireland,-81.37264057,1.128785893,126.918644,3G,20,1,0.01,<300ms
Newcastle West,52.44364252,-9.063233434,Ireland,-99.56270009,1.752363581,174.3278259,3G,20,2,0.01,<300ms
Newcastle West,52.44442667,-9.064942166,Ireland,-86.15494761,2.684564197,174.641894,3G,20,3,0.01,<300ms
Buncrana,55.1364,-7.456,Ireland,-86.12772251,2.349521667,139.5577915,3G,20,4,0.01,<300ms
Buncrana,55.13825786,-7.460574437,Ireland,-85.40905708,2.550955486,132.4121272,LTE,20,65,0.01,<300ms
Buncrana,55.13175893,-7.453668687,Ireland,-83.62275982,4.692700933,51.78114329,4G,20,66,0.01,<300ms
Buncrana,55.13124327,-7.456677573,Ireland,-88.4601502,12.63858479,12.33057254,5G,20,5,0.01,<300ms
Buncrana,55.13703332,-7.462578205,Ireland,-83.01958691,7.925332958,66.01293323,4G,20,6,0.01,<300ms
Buncrana,55.1354509,-7.452603999,Ireland,-90.67950824,43.00448506,28.08306283,5G,20,7,0.01,<300ms
Buncrana,55.13137935,-7.454544985,Ireland,-93.19140845,72.28276256,42.86159444,5G,20,8,0.01,<300ms
Buncrana,55.13729921,-7.454525917,Ireland,-86.44635854,1.609472401,109.6110331,LTE,20,9,0.01,<300ms
Buncrana,55.13420817,-7.464298713,Ireland,-85.47572319,5.512148016,97.82937767,4G,20,69,0.01,<300ms
Buncrana,55.14253311,-7.450320931,Ireland,-91.00675896,2.431639146,173.710698,LTE,20,70,0.01,<300ms
Buncrana,55.14296184,-7.463779744,Ireland,-86.31225359,1.775566315,123.9779739,LTE,21,1,0.01,<300ms
Fermoy,52.141,-8.276,Ireland,-87.63576959,2.621164868,132.2471113,LTE,21,2,0.01,<300ms
Fermoy,52.13260914,-8.285817778,Ireland,-92.39436357,2.621239733,158.5892346,3G,21,3,0.01,<300ms
Fermoy,52.142275,-8.272642616,Ireland,-90.77632053,1.105932811,137.3617772,3G,21,4,0.01,<300ms
Fermoy,52.13558537,-8.27495575,Ireland,-84.88605917,2.364366332,143.9661532,3G,21,65,0.01,<300ms
Fermoy,52.14504131,-8.279977025,Ireland,-83.65355008,39.69370188,45.08634833,5G,21,66,0.01,<300ms
Fermoy,52.14504149,-8.272603121,Ireland,-88.7047989,9.931389433,90.9684909,4G,21,5,0.01,<300ms
Fermoy,52.13947796,-8.27162458,Ireland,-83.32984607,1.187170682,139.9866463,3G,21,6,0.01,<300ms
Fermoy,52.13149131,-8.27576619,Ireland,-91.93557964,2.852984433,181.5621031,3G,21,7,0.01,<300ms
Fermoy,52.14800258,-8.274273042,Ireland,-88.92921498,2.119823372,199.3171083,3G,21,8,0.01,<300ms
Fermoy,52.13239716,-8.269601559,Ireland,-82.44066921,2.479535576,195.0643785,3G,21,9,0.01,<300ms
Fermoy,52.1376799,-8.266903809,Ireland,-83.31046363,2.807465071,108.1823327,3G,21,69,0.01,<300ms
Carrigtohill,51.9094,-8.2573,Ireland,-86.90448208,2.528574464,139.4975,3G,21,70,0.01,<300ms
Carrigtohill,51.91361206,-8.253358366,Ireland,-88.21339919,2.919969816,176.8089905,3G,22,1,0.01,<300ms
Carrigtohill,51.91314578,-8.255699884,Ireland,-82.59156925,23.01655043,30.15588793,5G,22,2,0.01,<300ms
Carrigtohill,51.90580527,-8.256572997,Ireland,-85.59079653,2.661912355,158.8972589,LTE,22,3,0.01,<300ms
Carrigtohill,51.90864376,-8.255705317,Ireland,-87.7808739,7.578822389,58.17828737,4G,22,4,0.01,<300ms
Carrigtohill,51.91124276,-8.259084257,Ireland,-94.13970539,2.142523657,108.5167167,3G,22,65,0.01,<300ms
Carrigtohill,51.91607226,-8.264355478,Ireland,-92.35344626,1.286312623,132.9012614,LTE,22,66,0.01,<300ms
Carrigtohill,51.91900998,-8.260331763,Ireland,-97.83408535,2.929719838,126.4992791,LTE,22,5,0.01,<300ms
Carrigtohill,51.91374752,-8.266368641,Ireland,-81.76144617,51.58538217,17.39589581,5G,22,6,0.01,<300ms
Carrigtohill,51.9181826,-8.264457459,Ireland,-86.76583697,87.37334994,18.5887491,5G,22,7,0.01,<300ms
Carrigtohill,51.91833379,-8.252423868,Ireland,-93.83240325,91.22081853,19.15433103,5G,22,8,0.01,<300ms
Ballinasloe,53.3275,-8.2194,Ireland,-93.77636041,6.063566553,92.77337646,4G,22,9,0.01,<300ms
Ballinasloe,53.33459278,-8.225017637,Ireland,-86.82222911,2.733886992,162.6769462,LTE,22,69,0.01,<300ms
Ballinasloe,53.32855826,-8.223241874,Ireland,-95.47478185,2.989258576,129.8936057,LTE,22,70,0.01,<300ms
Ballinasloe,53.32070154,-8.227122043,Ireland,-89.07281316,34.91261174,20.22574686,5G,23,1,0.01,<300ms
Ballinasloe,53.31994287,-8.22067201,Ireland,-89.74625396,1.589379971,155.0816325,LTE,23,2,0.01,<300ms
Ballinasloe,53.3373574,-8.212074724,Ireland,-86.01098149,12.34599462,26.18367332,5G,23,3,0.01,<300ms
Ballinasloe,53.33288786,-8.21362087,Ireland,-91.00322441,95.23282572,37.34939511,5G,23,4,0.01,<300ms
Ballinasloe,53.3330889,-8.218871359,Ireland,-85.31264777,1.892699329,167.8601923,3G,23,65,0.01,<300ms
Ballinasloe,53.33495058,-8.226679858,Ireland,-85.04549767,11.47924521,20.05251835,5G,23,66,0.01,<300ms
Ballinasloe,53.33186414,-8.212043938,Ireland,-100.4847614,1.938251816,175.4968355,LTE,23,5,0.01,<300ms
Ballinasloe,53.33216036,-8.217396587,Ireland,-82.63986457,7.133748078,86.91303404,4G,23,6,0.01,<300ms
Dunshaughlin,53.5118,-6.5395,Ireland,-99.19678402,22.97440543,47.39585794,5G,23,7,0.01,<300ms
Dunshaughlin,53.516486,-6.546664527,Ireland,-85.08679735,2.919397601,125.2239219,LTE,23,8,0.01,<300ms
Dunshaughlin,53.506924,-6.532764122,Ireland,-87.5025846,2.454347452,101.6077146,LTE,23,9,0.01,<300ms
Dunshaughlin,53.5138889,-6.530876047,Ireland,-93.42645029,32.68873586,47.91405154,5G,23,69,0.01,<300ms
Dunshaughlin,53.5045331,-6.532530569,Ireland,-86.77640889,5.325254749,91.83586827,4G,23,70,0.01,<300ms
Dunshaughlin,53.51812576,-6.539651279,Ireland,-94.76362972,1.232680446,194.858314,3G,1,1,0.01,<300ms
Dunshaughlin,53.50465324,-6.546375178,Ireland,-90.82705316,76.84330943,32.9554347,5G,1,2,0.01,<300ms
Dunshaughlin,53.5153576,-6.539610813,Ireland,-82.99663571,1.821208134,194.2146603,LTE,1,3,0.01,<300ms
Dunshaughlin,53.51519144,-6.533492441,Ireland,-88.70145341,30.49695459,26.26962215,5G,1,4,0.01,<300ms
Dunshaughlin,53.51304673,-6.539268026,Ireland,-94.17058462,2.322678617,165.2110857,3G,1,65,0.01,<300ms
Dunshaughlin,53.51749631,-6.546945538,Ireland,-86.4362281,16.65538209,45.43598496,5G,1,66,0.01,<300ms
Ros Comáin,53.6333,-8.1833,Ireland,-98.76001753,1.004161278,193.1531801,3G,1,5,0.01,<300ms
Ros Comáin,53.6341818,-8.175318167,Ireland,-81.7620904,95.16852511,48.9187218,5G,1,6,0.01,<300ms
Ros Comáin,53.64308476,-8.192071229,Ireland,-100.5314181,42.77510766,38.09976651,5G,1,7,0.01,<300ms
Ros Comáin,53.62385907,-8.185369279,Ireland,-88.61487329,37.69786397,21.43227704,5G,1,8,0.01,<300ms
Ros Comáin,53.6282087,-8.189406062,Ireland,-93.87561052,59.21255166,22.69558295,5G,1,9,0.01,<300ms
Ros Comáin,53.63466545,-8.192230759,Ireland,-94.74845299,1.551492521,105.0972069,LTE,1,69,0.01,<300ms
Ros Comáin,53.64309409,-8.190433724,Ireland,-95.42740631,14.69001957,14.08460356,5G,1,70,0.01,<300ms
Ros Comáin,53.63887119,-8.182861078,Ireland,-94.4335159,14.79977109,38.59481643,5G,2,1,0.01,<300ms
Ros Comáin,53.63818705,-8.183279971,Ireland,-86.3305334,22.40903973,48.34310727,5G,2,2,0.01,<300ms
Ros Comáin,53.6423917,-8.179775954,Ireland,-102.5853652,4.443153912,99.59781854,4G,2,3,0.01,<300ms
Ros Comáin,53.63624458,-8.183163809,Ireland,-93.02813077,1.035262818,153.7074216,3G,2,4,0.01,<300ms
Loughrea,53.197,-8.567,Ireland,-106.4150519,71.58153039,32.14366436,5G,2,65,0.01,<300ms
Loughrea,53.20405831,-8.557512585,Ireland,-94.23260397,89.37637088,16.46829385,5G,2,66,0.01,<300ms
Loughrea,53.19341856,-8.564900215,Ireland,-83.82739028,42.48993277,43.23612014,5G,2,5,0.01,<300ms
Loughrea,53.19240729,-8.55895934,Ireland,-94.39542785,9.06265892,67.88980144,4G,2,6,0.01,<300ms
Loughrea,53.20034059,-8.558957872,Ireland,-96.84574967,4.503455795,79.52016295,4G,2,7,0.01,<300ms
Loughrea,53.19904977,-8.560289623,Ireland,-90.91466732,2.576892522,181.3284213,3G,2,8,0.01,<300ms
Loughrea,53.20120262,-8.576799934,Ireland,-95.75879266,2.722984759,190.2840128,3G,2,9,0.01,<300ms
Loughrea,53.19799402,-8.569593308,Ireland,-97.21825655,5.394989221,78.41813794,4G,2,69,0.01,<300ms
Loughrea,53.19125589,-8.572184413,Ireland,-84.13533856,9.966983822,97.45890101,4G,2,70,0.01,<300ms
Loughrea,53.20582265,-8.57244313,Ireland,-88.4891628,1.532175472,138.401503,LTE,3,1,0.01,<300ms
Loughrea,53.20622503,-8.569236104,Ireland,-94.6439069,2.950980997,113.8506778,3G,3,2,0.01,<300ms
Sallins,53.2492,-6.665,Ireland,-99.2117279,2.312015418,180.3774051,LTE,3,3,0.01,<300ms
Sallins,53.25638916,-6.665231678,Ireland,-97.6614715,7.776843134,92.26258979,4G,3,4,0.01,<300ms
Sallins,53.2440719,-6.672636411,Ireland,-87.55507847,6.371938359,87.56150945,4G,3,65,0.01,<300ms
Sallins,53.25772513,-6.666852029,Ireland,-90.80229133,3.485048546,87.25758268,4G,3,66,0.01,<300ms
Sallins,53.23944878,-6.655162454,Ireland,-83.17868387,4.90701422,61.71943101,4G,3,5,0.01,<300ms
Sallins,53.24633555,-6.667399228,Ireland,-86.62037631,2.386794053,120.448195,3G,3,6,0.01,<300ms
Sallins,53.24812627,-6.65904205,Ireland,-82.2238053,2.211705937,128.882778,3G,3,7,0.01,<300ms
Sallins,53.25468736,-6.669995016,Ireland,-90.1786052,1.385580872,113.2548779,LTE,3,8,0.01,<300ms
Sallins,53.24247194,-6.668537563,Ireland,-80.03479497,1.744314856,182.1254164,3G,3,9,0.01,<300ms
Sallins,53.2435677,-6.672111131,Ireland,-86.5144461,1.968235062,190.8874776,3G,3,69,0.01,<300ms
Sallins,53.24384176,-6.671863084,Ireland,-83.5626265,4.272755129,80.06250987,4G,3,70,0.01,<300ms
Westport,53.8,-9.5333,Ireland,-90.05647718,25.52544523,19.66719263,5G,4,1,0.01,<300ms
Westport,53.80106277,-9.526728605,Ireland,-83.50999362,7.963958941,98.54960743,4G,4,2,0.01,<300ms
Westport,53.80755463,-9.531496491,Ireland,-86.36371103,1.852170527,182.7343158,LTE,4,3,0.01,<300ms
Westport,53.79687981,-9.5341338,Ireland,-94.05450227,66.91069367,39.82696168,5G,4,4,0.01,<300ms
Westport,53.79436499,-9.53056726,Ireland,-90.27865034,54.85667884,25.86314245,5G,4,65,0.01,<300ms
Westport,53.80962667,-9.539000615,Ireland,-91.05419682,66.2643826,41.9081825,5G,4,66,0.01,<300ms
Westport,53.80817549,-9.525851394,Ireland,-91.95000665,2.200450822,140.9746887,LTE,4,5,0.01,<300ms
Westport,53.80997003,-9.541958248,Ireland,-89.28972704,24.53873139,30.06898587,5G,4,6,0.01,<300ms
Westport,53.79856174,-9.542777553,Ireland,-97.63798671,82.34059407,48.5217209,5G,4,7,0.01,<300ms
Westport,53.79355464,-9.524863507,Ireland,-93.83964901,2.7708239,140.2158997,LTE,4,8,0.01,<300ms
Westport,53.79343798,-9.542727452,Ireland,-93.89838815,1.462834187,176.9544217,LTE,4,9,0.01,<300ms
Carrickmines,53.248,-6.181,Ireland,-92.80058452,2.391516676,132.1910764,LTE,4,69,0.01,<300ms
Carrickmines,53.24784382,-6.186667832,Ireland,-92.61166432,3.626609899,74.63321129,4G,4,70,0.01,<300ms
Carrickmines,53.24249869,-6.179438023,Ireland,-83.99956421,3.488274397,60.10713031,4G,5,1,0.01,<300ms
Carrickmines,53.24065155,-6.182109295,Ireland,-93.78491504,8.289956888,85.60175694,4G,5,2,0.01,<300ms
Carrickmines,53.25165857,-6.173640875,Ireland,-83.96181255,82.28728627,36.28048628,5G,5,3,0.01,<300ms
Carrickmines,53.2428361,-6.180035414,Ireland,-88.26349207,6.453283938,58.26189451,4G,5,4,0.01,<300ms
Carrickmines,53.23994707,-6.176445556,Ireland,-94.12274668,2.89280565,186.4338683,3G,5,65,0.01,<300ms
Carrickmines,53.25263551,-6.172166929,Ireland,-94.10943974,2.553063886,194.8708716,3G,5,66,0.01,<300ms
Carrickmines,53.24237644,-6.182312241,Ireland,-86.05280626,1.149576329,125.1758799,3G,5,5,0.01,<300ms
Carrickmines,53.25636821,-6.179181299,Ireland,-83.11151753,2.425353129,191.1684436,3G,5,6,0.01,<300ms
Carrickmines,53.23896514,-6.180001913,Ireland,-87.06195143,88.35980299,10.92585004,5G,5,7,0.01,<300ms
Passage West,51.8713,-8.3352,Ireland,-85.32169501,8.579695149,97.65338931,4G,5,8,0.01,<300ms
Passage West,51.87070865,-8.335513586,Ireland,-80.68071747,7.305104009,56.07916535,4G,5,9,0.01,<300ms
Passage West,51.86134559,-8.328742307,Ireland,-99.84310441,1.303772804,117.9642982,3G,5,69,0.01,<300ms
Passage West,51.87372132,-8.330378196,Ireland,-93.84999534,1.762381606,160.472612,3G,5,70,0.01,<300ms
Passage West,51.87564394,-8.335282045,Ireland,-89.67188028,1.945553291,127.8234623,LTE,6,1,0.01,<300ms
Passage West,51.87857456,-8.343887153,Ireland,-85.55035556,2.075261353,183.3190804,LTE,6,2,0.01,<300ms
Passage West,51.86900072,-8.333642525,Ireland,-82.98878541,4.529293017,82.55841946,4G,6,3,0.01,<300ms
Passage West,51.87721859,-8.332087666,Ireland,-85.48650616,8.804767441,53.87377786,4G,6,4,0.01,<300ms
Passage West,51.86445009,-8.343657134,Ireland,-83.49403083,2.346281594,127.2155015,LTE,6,65,0.01,<300ms
Passage West,51.87263101,-8.342274896,Ireland,-83.30502498,5.789413824,53.31628057,4G,6,66,0.01,<300ms
Passage West,51.88057807,-8.342769209,Ireland,-84.13475279,64.70413949,30.05371522,5G,6,5,0.01,<300ms
Oranmore,53.2683,-8.92,Ireland,-91.41088891,1.937122752,184.5386948,3G,6,6,0.01,<300ms
Oranmore,53.26652734,-8.923772077,Ireland,-93.40020338,66.2520699,34.91275691,5G,6,7,0.01,<300ms
Oranmore,53.26680324,-8.923083497,Ireland,-91.32532013,8.920571529,83.27562914,4G,6,8,0.01,<300ms
Oranmore,53.26846289,-8.915252319,Ireland,-87.72502376,2.901975073,110.4922645,3G,6,9,0.01,<300ms
Oranmore,53.27478927,-8.929477619,Ireland,-88.33180719,91.99663812,48.76007497,5G,6,69,0.01,<300ms
Oranmore,53.27777017,-8.925404082,Ireland,-85.43418169,3.438704943,98.23687798,4G,6,70,0.01,<300ms
Oranmore,53.27591205,-8.922762924,Ireland,-84.10262983,14.09729498,31.65315437,5G,7,1,0.01,<300ms
Oranmore,53.25980977,-8.91615263,Ireland,-91.93837563,24.16378983,40.54340851,5G,7,2,0.01,<300ms
Oranmore,53.26925041,-8.919033565,Ireland,-87.06700611,73.15074253,10.66090919,5G,7,3,0.01,<300ms
Oranmore,53.265003,-8.927761709,Ireland,-88.49845227,2.829018085,134.4638221,3G,7,4,0.01,<300ms
Oranmore,53.27717834,-8.921952974,Ireland,-86.98451218,3.833660311,59.65826056,4G,7,65,0.01,<300ms
Rathcoole,53.2828,-6.4728,Ireland,-94.64178355,2.933307343,184.8679565,LTE,7,66,0.01,<300ms
Rathcoole,53.28116767,-6.473326017,Ireland,-85.60808532,9.69484961,83.02780223,4G,7,5,0.01,<300ms
Rathcoole,53.28517399,-6.481573056,Ireland,-92.8196362,3.949421241,71.77662208,4G,7,6,0.01,<300ms
Rathcoole,53.28416478,-6.481701348,Ireland,-92.74752094,10.41594895,34.17306449,5G,7,7,0.01,<300ms
Rathcoole,53.27770098,-6.46929814,Ireland,-94.10414099,6.295595905,94.76807714,4G,7,8,0.01,<300ms
Rathcoole,53.2741306,-6.470458579,Ireland,-89.2549893,1.273566688,114.490884,LTE,7,9,0.01,<300ms
Rathcoole,53.28735406,-6.471198865,Ireland,-98.85447571,14.76745973,41.2878034,5G,7,69,0.01,<300ms
Rathcoole,53.27583862,-6.474045704,Ireland,-91.52824595,2.578683791,109.9529784,LTE,7,70,0.01,<300ms
Rathcoole,53.28566978,-6.469052019,Ireland,-94.95873774,99.13370707,38.05479447,5G,8,1,0.01,<300ms
Rathcoole,53.28573694,-6.480755971,Ireland,-92.87707452,2.9959326,143.1085218,3G,8,2,0.01,<300ms
Rathcoole,53.28973382,-6.47687822,Ireland,-91.28635074,3.095299031,66.24937048,4G,8,3,0.01,<300ms
Carrick-on-Suir,52.3465,-7.412,Ireland,-94.50959775,1.671699736,104.4893114,3G,8,4,0.01,<300ms
Carrick-on-Suir,52.33798407,-7.419996598,Ireland,-81.91345254,1.874457263,195.7703413,LTE,8,65,0.01,<300ms
Carrick-on-Suir,52.33971472,-7.41190086,Ireland,-89.38458308,1.309719995,107.5320043,LTE,8,66,0.01,<300ms
Carrick-on-Suir,52.35105618,-7.409338412,Ireland,-87.07363731,1.204940533,128.2093077,3G,8,5,0.01,<300ms
Carrick-on-Suir,52.34768757,-7.410526065,Ireland,-98.10787506,3.714865886,94.99832599,4G,8,6,0.01,<300ms
Carrick-on-Suir,52.34616849,-7.414292201,Ireland,-88.32264755,63.27753336,44.25040675,5G,8,7,0.01,<300ms
Carrick-on-Suir,52.34849507,-7.414088127,Ireland,-85.91604826,1.609223629,177.9921317,3G,8,8,0.01,<300ms
Carrick-on-Suir,52.33798347,-7.409764973,Ireland,-94.21690114,2.016572879,120.3703292,LTE,8,9,0.01,<300ms
Carrick-on-Suir,52.35649862,-7.412671632,Ireland,-102.8530767,9.088112346,78.63270527,4G,8,69,0.01,<300ms
Carrick-on-Suir,52.35333903,-7.403314828,Ireland,-88.48870341,1.122214157,143.6736678,3G,8,70,0.01,<300ms
Carrick-on-Suir,52.34256487,-7.415242888,Ireland,-93.25588718,92.04158261,10.39975099,5G,9,1,0.01,<300ms
Dunboyne,53.42,-6.475,Ireland,-92.43961083,1.275231162,103.7280637,LTE,9,2,0.01,<300ms
